,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
1146,KOTHARIPET,EQ,78.95,78.95,77.0,78.25,78.5,77.8,52642,4110344.5,12-SEP-2022,824,INE720A01015
1147,KOTHARIPRO,EQ,144.95,146.85,135.1,135.95,136.45,142.05,21248,2952516.2,12-SEP-2022,363,INE823A01017
1149,KOVAI,EQ,1596.45,1619.9,1540.0,1548.35,1550.0,1567.1,4595,7207264.9,12-SEP-2022,876,INE177F01017
1150,KPIGREEN,EQ,926.0,928.15,892.55,900.0,899.9,912.05,116690,105564362.85,12-SEP-2022,7478,INE542W01017
1151,KPITTECH,EQ,575.0,601.5,575.0,593.75,595.0,572.95,5154807,3053275942.95,12-SEP-2022,100104,INE04I401011
1152,KPRMILL,EQ,607.4,607.4,595.0,597.3,597.2,601.85,197157,118380551.85,12-SEP-2022,12292,INE930H01031
1153,KRBL,EQ,305.0,323.8,304.0,320.85,319.95,303.6,1035768,326928748.6,12-SEP-2022,11615,INE001B01026
1154,KREBSBIO,EQ,126.45,126.75,121.05,121.85,122.1,124.6,26079,3213361.8,12-SEP-2022,591,INE268B01013
1155,KRIDHANINF,EQ,4.2,4.45,4.2,4.25,4.25,4.3,101611,437227.35,12-SEP-2022,238,INE524L01026
1156,KRISHANA,EQ,338.9,346.75,333.0,343.75,345.0,331.1,46035,15677041.65,12-SEP-2022,860,INE506W01012
1159,KRITI,EQ,85.05,88.5,84.5,85.05,84.9,84.25,42758,3682154.8,12-SEP-2022,1083,INE479D01038
1160,KRITIKA,EQ,43.25,43.25,43.1,43.2,43.25,41.2,4054642,175237545.65,12-SEP-2022,15397,INE00Z501029
1161,KRSNAA,EQ,518.55,518.55,509.45,514.2,514.8,511.55,141582,72530633.7,12-SEP-2022,1796,INE08LI01020
1162,KSB,EQ,2027.85,2058.5,2005.05,2032.9,2030.0,2027.85,20512,41753620.4,12-SEP-2022,5184,INE999A01015
1163,KSCL,EQ,464.05,498.0,460.55,472.7,474.5,460.4,452213,213952139.5,12-SEP-2022,10191,INE455I01029
1165,KSL,EQ,333.8,336.0,331.05,333.0,333.4,332.1,14721,4920154.55,12-SEP-2022,944,INE907A01026
1167,KTKBANK,EQ,76.7,77.3,75.8,76.1,76.0,75.85,1314578,100582482.15,12-SEP-2022,5168,INE614B01018
1168,KUANTUM,EQ,115.4,137.3,112.5,121.6,122.7,114.45,982461,120812595.75,12-SEP-2022,8459,INE529I01021
1169,L&TFH,EQ,79.65,81.4,79.5,80.65,80.55,79.25,4536036,365224966.35,12-SEP-2022,16397,INE498L01015
1179,LAGNAM,EQ,79.25,86.2,79.25,82.55,83.5,81.65,74799,6272029.95,12-SEP-2022,817,INE548Z01017
1181,LALPATHLAB,EQ,2532.0,2532.0,2490.0,2496.1,2491.5,2532.05,138021,346124959.2,12-SEP-2022,8680,INE600L01024
1182,LAMBODHARA,EQ,111.8,111.8,106.0,108.4,108.5,111.0,48385,5255181.05,12-SEP-2022,1366,INE112F01022
1183,LANCER,EQ,260.95,266.9,256.75,258.1,262.8,256.9,383039,99616605.75,12-SEP-2022,10200,INE359U01010
1184,LAOPALA,EQ,342.5,360.75,342.0,352.6,351.55,340.5,540324,191387198.1,12-SEP-2022,15353,INE059D01020
1186,LATENTVIEW,EQ,406.35,421.45,404.4,412.55,411.9,403.3,1868815,771745704.3,12-SEP-2022,34561,INE0I7C01011
1188,LAURUSLABS,EQ,558.2,558.65,544.9,546.7,547.9,555.45,1122516,617525669.5,12-SEP-2022,15605,INE947Q01028
1189,LAXMICOT,EQ,25.2,25.5,24.25,24.6,24.55,24.5,34785,866488.3,12-SEP-2022,191,INE801V01019
1190,LAXMIMACH,EQ,12842.0,13020.0,12711.5,12902.15,12853.0,12831.5,4760,61682512.6,12-SEP-2022,1303,INE269B01029
1191,LCCINFOTEC,EQ,3.15,3.2,3.0,3.1,3.1,3.05,341043,1065239.95,12-SEP-2022,360,INE938A01021
1193,LEMONTREE,EQ,80.85,82.65,79.8,82.05,82.3,80.05,9004032,736621763.2,12-SEP-2022,46375,INE970X01018
1195,LFIC,EQ,103.3,105.0,101.25,103.85,103.9,105.1,1406,144469.1,12-SEP-2022,82,INE850E01012
1196,LGBBROSLTD,EQ,760.0,775.0,757.2,773.65,773.1,754.45,131417,100794850.55,12-SEP-2022,6670,INE337A01034
1197,LGBFORGE,EQ,11.1,11.25,10.7,11.1,11.1,10.9,188120,2058928.75,12-SEP-2022,511,INE201J01017
1198,LIBAS,EQ,26.25,26.9,25.9,26.2,26.5,25.9,87753,2309797.0,12-SEP-2022,416,INE908V01012
1199,LIBERTSHOE,EQ,176.45,187.75,174.0,182.6,182.4,175.4,381002,69440426.95,12-SEP-2022,6172,INE557B01019
1200,LICHSGFIN,EQ,436.7,441.25,436.5,437.55,437.1,436.7,1287799,564361797.35,12-SEP-2022,41326,INE115A01026
1201,LICI,EQ,655.0,656.75,651.6,652.2,652.05,653.3,1161662,758653714.6,12-SEP-2022,59786,INE0J1Y01017
1202,LICNETFGSC,EQ,22.81,23.15,22.58,22.89,23.0,22.81,6042,138260.92,12-SEP-2022,116,INF767K01MV5
1203,LICNETFN50,EQ,192.9,192.9,188.95,192.39,192.75,191.38,2644,507914.29,12-SEP-2022,77,INF767K01OS7
1204,LICNETFSEN,EQ,656.35,662.3,646.0,652.95,652.97,648.95,328,214903.17,12-SEP-2022,104,INF767K01OT5
1205,LICNFNHGP,EQ,190.5,195.4,190.5,195.09,194.45,193.34,481,93497.71,12-SEP-2022,38,INF767K01PC8
1206,LIKHITHA,EQ,362.5,365.5,346.55,352.65,352.8,363.25,127531,45367318.0,12-SEP-2022,5205,INE060901019
1207,LINC,EQ,296.4,311.0,296.1,308.45,308.0,296.4,61032,18504313.35,12-SEP-2022,694,INE802B01019
1208,LINCOLN,EQ,290.0,304.0,289.25,298.55,299.9,287.1,98552,29537561.4,12-SEP-2022,3616,INE405C01035
1209,LINDEINDIA,EQ,3446.0,3452.4,3391.0,3414.45,3418.05,3387.15,50781,173541395.6,12-SEP-2022,10711,INE473A01011
1210,LIQUIDBEES,EQ,1000.0,1000.01,999.99,999.99,1000.0,1000.0,1551357,1551351329.85,12-SEP-2022,7988,INF732E01037
1211,LIQUIDETF,EQ,1000.0,1000.01,999.99,999.99,1000.0,1000.0,41047,41046939.73,12-SEP-2022,157,INF740KA1EU7
1212,LODHA,EQ,1104.35,1108.45,1098.0,1103.85,1105.1,1104.35,73346,80946735.45,12-SEP-2022,2561,INE670K01029
1213,LOKESHMACH,EQ,129.9,134.4,128.0,132.55,133.5,128.3,207398,27324234.85,12-SEP-2022,3167,INE397H01017
1214,LOTUSEYE,EQ,72.7,72.7,69.2,69.9,70.0,70.9,21372,1501868.8,12-SEP-2022,393,INE947I01017
1215,LOVABLE,EQ,171.3,172.35,166.45,167.35,168.5,169.75,42519,7196475.4,12-SEP-2022,1020,INE597L01014
1216,LOYALTEX,EQ,890.0,890.0,858.0,860.5,858.0,880.9,2997,2613255.55,12-SEP-2022,382,INE970D01010
1217,LPDC,EQ,7.1,7.1,6.8,6.9,6.95,6.9,45284,312780.55,12-SEP-2022,167,INE197J01017
1218,LSIL,EQ,14.75,14.75,14.25,14.35,14.35,14.6,2036682,29417931.85,12-SEP-2022,5953,INE093R01011
1219,LT,EQ,1949.75,1967.0,1947.9,1961.9,1960.5,1949.75,791708,1551924251.25,12-SEP-2022,50832,INE018A01030
1220,LTGILTBEES,EQ,22.88,22.88,22.78,22.82,22.84,22.83,11578,264208.78,12-SEP-2022,107,INF204KB1882
1221,LTI,EQ,4739.0,4838.0,4707.55,4812.1,4807.0,4673.6,755745,3626496847.25,12-SEP-2022,52544,INE214T01019
1222,LTTS,EQ,3790.0,3840.0,3770.0,3824.25,3818.0,3753.05,532909,2030622610.5,12-SEP-2022,32993,INE010V01017
1223,LUMAXIND,EQ,1649.0,1710.0,1613.05,1701.0,1703.5,1637.6,25569,42913700.85,12-SEP-2022,5296,INE162B01018
1224,LUMAXTECH,EQ,285.5,289.5,280.25,284.5,284.4,283.1,236628,67635028.45,12-SEP-2022,5259,INE872H01027
1225,LUPIN,EQ,668.55,674.8,667.65,671.65,671.9,668.55,315997,212181139.55,12-SEP-2022,10900,INE326A01037
1226,LUXIND,EQ,1879.0,1899.75,1879.0,1885.3,1888.0,1868.65,41364,78018724.55,12-SEP-2022,4483,INE150G01020
1227,LXCHEM,EQ,344.0,351.0,341.8,347.65,349.0,341.35,937983,324977733.85,12-SEP-2022,15962,INE576O01020
1228,LYKALABS,EQ,150.0,154.0,146.95,147.45,147.8,146.15,180843,27156366.4,12-SEP-2022,2313,INE933A01014
1230,M&M,EQ,1308.0,1315.6,1295.0,1297.05,1296.0,1301.25,3077887,4003583907.7,12-SEP-2022,120781,INE101A01026
1231,M&MFIN,EQ,224.85,226.85,223.35,225.45,225.95,224.65,1539151,346690047.5,12-SEP-2022,20783,INE774D01024
1235,MAANALU,EQ,180.85,194.6,172.25,191.25,191.25,179.1,378678,70510725.55,12-SEP-2022,7359,INE215I01019
1236,MACPOWER,EQ,290.0,305.0,285.25,295.6,294.25,282.1,32639,9695058.55,12-SEP-2022,1029,INE155Z01011
1237,MADHAV,EQ,53.5,54.65,52.3,53.0,52.9,52.5,47813,2543808.5,12-SEP-2022,500,INE925C01016
1240,MADRASFERT,EQ,53.65,54.3,51.75,53.75,53.7,53.25,595308,31619992.9,12-SEP-2022,3433,INE414A01015
1241,MAESGETF,EQ,30.22,30.22,29.91,30.09,30.08,29.88,8291,248899.68,12-SEP-2022,115,INF769K01GS9
1242,MAFANG,EQ,41.99,42.6,41.99,42.53,42.45,41.65,280418,11899120.07,12-SEP-2022,1603,INF769K01HF4
1243,MAFSETF,EQ,19.0,19.0,18.25,18.57,18.58,18.49,103422,1920823.45,12-SEP-2022,316,INF769K01HI8
1244,MAGADSUGAR,EQ,304.5,309.9,302.05,303.0,304.65,304.55,9792,2985186.8,12-SEP-2022,510,INE347W01011
1245,MAGNUM,EQ,14.4,14.8,14.05,14.4,14.5,14.4,97963,1400291.75,12-SEP-2022,325,INE387I01016
1246,MAHABANK,EQ,18.85,19.0,18.7,18.95,18.9,18.7,3415024,64542988.85,12-SEP-2022,6028,INE457A01014
1247,MAHAPEXLTD,EQ,116.95,116.95,110.5,111.75,112.0,117.2,40879,4636640.85,12-SEP-2022,877,INE843B01013
1248,MAHASTEEL,EQ,71.85,73.0,70.0,71.05,71.25,71.6,11603,825082.75,12-SEP-2022,216,INE451L01014
1249,MAHEPC,EQ,113.55,114.85,112.05,113.5,113.5,112.5,26711,3037468.95,12-SEP-2022,528,INE215D01010
1250,MAHESHWARI,EQ,82.55,86.0,82.55,83.9,84.0,82.45,74543,6274227.5,12-SEP-2022,826,INE263W01010
1252,MAHINDCIE,EQ,266.0,269.5,263.05,267.5,267.0,263.35,256844,68526888.55,12-SEP-2022,5760,INE536H01010
1253,MAHKTECH,EQ,13.99,14.1,13.76,13.84,13.9,13.96,147077,2038767.98,12-SEP-2022,362,INF769K01HS7
1254,MAHLIFE,EQ,539.0,550.75,536.0,539.75,540.0,535.8,256421,138809231.65,12-SEP-2022,16548,INE813A01018
1255,MAHLOG,EQ,495.0,508.8,495.0,495.9,495.0,497.3,164899,82563406.7,12-SEP-2022,9457,INE766P01016
1256,MAHSCOOTER,EQ,4647.15,4647.15,4553.0,4569.15,4560.0,4647.15,6679,30711344.1,12-SEP-2022,1638,INE288A01013
1257,MAHSEAMLES,EQ,812.55,824.0,809.0,820.75,823.7,812.55,58487,47870513.95,12-SEP-2022,2530,INE271B01025
1258,MAITHANALL,EQ,1050.9,1058.65,1036.85,1044.9,1047.0,1042.55,48101,50252587.85,12-SEP-2022,3073,INE683C01011
1259,MALLCOM,EQ,725.35,749.0,707.1,717.0,738.0,711.15,9507,6823763.7,12-SEP-2022,729,INE389C01015
1260,MALUPAPER,EQ,36.3,37.25,36.05,36.1,36.25,36.55,33585,1223550.65,12-SEP-2022,237,INE383H01017
1261,MAM150ETF,EQ,11.81,14.54,11.81,12.27,12.25,12.17,439757,5396933.73,12-SEP-2022,753,INF769K01IC9
1262,MAMFGETF,EQ,86.78,86.78,85.1,86.14,85.99,85.28,4019,344913.93,12-SEP-2022,109,INF769K01IB1
1263,MAN50ETF,EQ,188.0,188.19,180.01,186.73,186.65,186.24,36394,6765157.51,12-SEP-2022,255,INF769K01EG9
1264,MANAKALUCO,EQ,23.05,23.05,22.0,22.3,22.2,22.4,42513,952415.4,12-SEP-2022,565,INE859Q01017
1265,MANAKCOAT,EQ,21.4,22.5,21.1,21.1,21.1,22.2,88603,1883348.65,12-SEP-2022,482,INE830Q01018
1266,MANAKSIA,EQ,82.5,84.95,82.5,83.3,82.9,82.5,67528,5648486.6,12-SEP-2022,1044,INE015D01022
1267,MANAKSTEEL,EQ,40.5,40.5,39.6,39.8,39.65,39.6,54497,2175364.3,12-SEP-2022,377,INE824Q01011
1268,MANALIPETC,EQ,100.5,109.5,100.05,107.0,107.05,98.4,4781929,509162030.0,12-SEP-2022,28378,INE201A01024
1269,MANAPPURAM,EQ,106.0,107.25,105.15,105.55,105.45,105.35,4939304,523113188.15,12-SEP-2022,17446,INE522D01027
1271,MANGALAM,EQ,145.7,146.15,142.8,143.7,144.35,144.25,19917,2865626.85,12-SEP-2022,447,INE584F01014
1272,MANGCHEFER,EQ,129.25,130.0,128.75,129.1,129.0,129.2,1025032,132658126.2,12-SEP-2022,3373,INE558B01017
1273,MANGLMCEM,EQ,362.0,368.35,358.55,363.3,364.5,365.8,28528,10369879.5,12-SEP-2022,1838,INE347A01017
1274,MANINDS,EQ,89.1,91.0,88.6,89.75,89.85,88.6,96001,8629722.15,12-SEP-2022,1125,INE993A01026
1275,MANINFRA,EQ,95.0,97.4,95.0,96.55,96.4,94.95,303991,29303126.55,12-SEP-2022,2781,INE949H01023
1276,MANORAMA,EQ,1275.9,1315.0,1260.0,1272.95,1260.0,1273.45,5701,7295701.9,12-SEP-2022,822,INE00VM01010
1277,MANORG,EQ,606.4,630.0,606.4,620.5,618.0,606.4,12676,7852341.25,12-SEP-2022,1082,INE370D01013
1278,MANUGRAPH,EQ,16.1,16.5,15.65,16.05,16.1,16.1,3599,57171.7,12-SEP-2022,46,INE867A01022
1279,MANXT50,EQ,449.48,454.83,440.33,451.45,449.9,445.9,8510,3839761.99,12-SEP-2022,111,INF769K01FN2
1280,MANYAVAR,EQ,1416.0,1440.0,1407.55,1425.0,1420.0,1401.9,318417,452149947.75,12-SEP-2022,17479,INE825V01034
1281,MAPMYINDIA,EQ,1362.1,1448.65,1358.1,1425.25,1428.0,1359.7,428372,607453520.05,12-SEP-2022,25687,INE0BV301023
1282,MARALOVER,EQ,70.0,71.8,61.35,66.35,66.6,69.45,92834,6232968.6,12-SEP-2022,787,INE882A01013
1283,MARATHON,EQ,246.0,260.0,246.0,251.75,250.0,249.2,60389,15363676.45,12-SEP-2022,1778,INE182D01020
1284,MARICO,EQ,523.95,525.8,521.0,522.3,523.0,521.7,487837,255306372.6,12-SEP-2022,10795,INE196A01026
1285,MARINE,EQ,33.85,34.2,33.0,33.2,33.3,33.55,207292,6922337.7,12-SEP-2022,1136,INE01JE01028
1286,MARKSANS,EQ,53.4,53.6,52.85,53.05,53.0,52.85,541830,28817499.1,12-SEP-2022,2662,INE750C01026
1287,MARSHALL,EQ,34.0,35.6,33.55,34.3,34.55,33.35,122932,4257585.95,12-SEP-2022,647,INE00SZ01018
1288,MARUTI,EQ,8969.9,9012.3,8904.0,8927.65,8922.0,8946.0,383641,3435162246.0,12-SEP-2022,48059,INE585B01010
1289,MASFIN,EQ,755.0,799.8,755.0,795.05,798.0,754.4,137313,107479148.5,12-SEP-2022,5663,INE348L01012
1290,MASPTOP50,EQ,27.09,27.25,26.64,26.93,26.96,26.59,196287,5316865.86,12-SEP-2022,609,INF769K01HP3
1291,MASTEK,EQ,1918.0,1973.95,1909.15,1936.1,1935.0,1888.8,232346,453756940.4,12-SEP-2022,15264,INE759A01021
1292,MATRIMONY,EQ,704.75,704.75,696.05,697.95,697.0,694.9,10619,7419122.2,12-SEP-2022,518,INE866R01028
1293,MAWANASUG,EQ,90.7,92.0,90.4,91.7,91.75,90.15,79468,7275861.7,12-SEP-2022,1109,INE636A01039
1294,MAXHEALTH,EQ,415.0,427.0,413.2,422.25,422.2,413.3,2802046,1178045455.85,12-SEP-2022,72621,INE027H01010
1295,MAXIND,EQ,82.9,83.8,82.9,83.4,83.05,82.9,59207,4940035.45,12-SEP-2022,649,INE0CG601016
1296,MAXVIL,EQ,131.6,132.25,128.0,128.75,128.5,130.6,127784,16497753.75,12-SEP-2022,1662,INE154U01015
1297,MAYURUNIQ,EQ,486.0,507.85,484.85,500.15,500.0,483.7,179257,89360848.35,12-SEP-2022,6089,INE040D01038
1298,MAZDA,EQ,597.0,647.0,592.95,620.1,620.0,589.7,41313,25590391.05,12-SEP-2022,1747,INE885E01034
1299,MAZDOCK,EQ,423.25,437.8,415.5,428.9,427.2,421.5,3162091,1351161511.4,12-SEP-2022,38870,INE249Z01012
1302,MBLINFRA,EQ,20.8,21.0,20.0,20.15,20.3,20.65,105387,2152862.0,12-SEP-2022,518,INE912H01013
1303,MCDOWELL-N,EQ,811.5,842.6,808.15,838.4,837.0,808.15,2705885,2244767895.3,12-SEP-2022,61429,INE854D01024
1304,MCL,EQ,29.45,29.7,28.5,28.95,29.7,28.95,31023,902139.95,12-SEP-2022,232,INE813V01022
1305,MCLEODRUSS,EQ,24.1,24.4,23.55,23.65,23.65,23.9,238987,5697266.55,12-SEP-2022,1047,INE942G01012
1306,MCX,EQ,1269.9,1279.9,1266.5,1269.85,1270.0,1266.45,254943,323994943.15,12-SEP-2022,13551,INE745G01035
1308,MEDICAMEQ,EQ,1094.0,1122.0,1073.0,1086.7,1089.95,1086.1,22205,24397596.3,12-SEP-2022,1647,INE646B01010
1309,MEDICO,EQ,100.95,109.0,100.4,105.65,104.0,102.45,6729,702554.55,12-SEP-2022,323,INE630Y01016
1310,MEDPLUS,EQ,764.65,777.0,718.0,720.4,722.0,735.9,320243,234783103.65,12-SEP-2022,36833,INE804L01022
1312,MEGASTAR,EQ,204.65,204.65,193.0,198.9,198.5,194.95,105765,21176484.95,12-SEP-2022,1140,INE00EM01016
1314,MENONBE,EQ,107.8,115.5,106.35,113.0,113.05,106.75,873561,97874507.3,12-SEP-2022,9344,INE071D01033
1315,MEP,EQ,17.1,17.1,16.4,16.45,16.45,16.8,1446764,23926238.1,12-SEP-2022,1185,INE776I01010
1318,METROBRAND,EQ,818.0,831.05,808.5,822.65,815.15,816.75,174849,143230110.3,12-SEP-2022,11171,INE317I01021
1319,METROPOLIS,EQ,1492.4,1504.45,1474.05,1499.55,1500.0,1484.55,232872,348273779.8,12-SEP-2022,9573,INE112L01020
1320,MFL,EQ,1535.0,1568.0,1519.65,1544.9,1542.0,1515.95,197857,305877076.3,12-SEP-2022,13419,INE071N01016
1321,MFSL,EQ,799.9,804.95,784.0,786.95,786.9,796.35,603961,477981022.4,12-SEP-2022,13170,INE180A01020
1322,MGEL,EQ,43.7,45.0,43.55,44.65,43.95,43.8,572830,25309023.1,12-SEP-2022,808,INE0APB01024
1323,MGL,EQ,884.55,892.5,879.05,888.2,888.85,880.25,187786,166513846.1,12-SEP-2022,8032,INE002S01010
1325,MHLXMIRU,EQ,210.6,221.5,205.7,208.85,209.0,207.45,110666,23429491.3,12-SEP-2022,3499,INE112D01035
1326,MHRIL,EQ,285.0,287.7,279.6,281.75,280.5,285.55,313299,89063103.2,12-SEP-2022,5265,INE998I01010
1328,MID150BEES,EQ,124.76,124.95,122.1,124.63,124.85,123.66,107301,13365973.17,12-SEP-2022,2511,INF204KB1V68
1329,MIDHANI,EQ,205.05,209.0,204.55,205.8,206.0,204.0,449046,92703410.0,12-SEP-2022,5877,INE099Z01011
1331,MINDACORP,EQ,228.0,232.55,226.05,228.6,230.0,228.35,420051,96179088.7,12-SEP-2022,6523,INE842C01021
1333,MINDTECK,EQ,142.0,142.9,138.1,141.25,140.0,137.95,39251,5548679.4,12-SEP-2022,756,INE110B01017
1334,MINDTREE,EQ,3345.0,3408.75,3329.0,3392.45,3388.0,3309.45,696388,2356262328.8,12-SEP-2022,45428,INE018I01017
1335,MIRCELECTR,EQ,20.3,20.45,19.05,19.3,19.35,19.45,518929,10137116.7,12-SEP-2022,1415,INE831A01028
1336,MIRZAINT,EQ,360.5,375.6,355.1,370.5,368.7,357.3,606639,221861683.4,12-SEP-2022,11731,INE771A01026
1337,MITCON,EQ,68.85,68.85,66.5,67.15,66.5,66.45,10036,677624.15,12-SEP-2022,214,INE828O01033
1338,MITTAL,EQ,12.3,12.3,12.0,12.05,12.0,12.2,14069,169712.95,12-SEP-2022,123,INE997Y01019
1340,MMFL,EQ,890.05,909.0,879.85,891.05,893.0,898.85,50326,44956276.65,12-SEP-2022,3659,INE227C01017
1341,MMP,EQ,190.85,191.0,182.3,185.45,184.0,191.6,22088,4134205.0,12-SEP-2022,588,INE511Y01018
1342,MMTC,EQ,37.25,37.4,36.65,37.0,37.05,37.5,3468036,128170945.55,12-SEP-2022,10797,INE123F01029
1344,MODISONLTD,EQ,68.0,74.75,65.65,72.85,73.0,66.45,365506,26280892.65,12-SEP-2022,3364,INE737D01021
1345,MOGSEC,EQ,49.69,49.69,49.58,49.62,49.62,49.6,1016,50408.35,12-SEP-2022,38,INF247L01AK4
1346,MOHEALTH,EQ,23.0,23.39,22.61,22.61,22.61,23.0,3237,74439.3,12-SEP-2022,14,INF247L01BB1
1347,MOHITIND,EQ,19.7,21.2,18.9,20.65,20.8,18.95,149440,3051696.65,12-SEP-2022,494,INE954E01012
1349,MOIL,EQ,167.0,167.85,165.6,166.0,166.7,165.85,102483,17075448.45,12-SEP-2022,2522,INE490G01020
1350,MOKSH,EQ,14.9,15.3,14.9,15.0,14.95,15.05,161929,2429763.15,12-SEP-2022,459,INE514Y01020
1351,MOL,EQ,129.75,130.5,127.1,127.35,127.4,129.0,998275,128188929.45,12-SEP-2022,5420,INE0CT101020
1352,MOLDTECH,EQ,93.65,93.65,92.05,92.4,92.6,92.9,28790,2668032.15,12-SEP-2022,830,INE835B01035
1353,MOLDTKPAC,EQ,986.0,999.95,965.65,984.4,978.0,973.85,65370,64316937.05,12-SEP-2022,5986,INE893J01029
1354,MOLOWVOL,EQ,24.75,24.75,24.31,24.5,24.5,24.31,685,16837.64,12-SEP-2022,37,INF247L01BL0
1355,MOM100,EQ,34.24,34.5,33.24,34.37,34.5,34.04,97905,3355717.25,12-SEP-2022,1387,INF247L01023
1356,MOM50,EQ,181.19,181.2,177.16,180.57,179.57,178.64,4278,769621.32,12-SEP-2022,95,INF247L01536
1357,MOMENTUM,EQ,20.2,20.2,19.6,19.77,19.71,19.98,2391,47461.03,12-SEP-2022,71,INF209KB14K7
1358,MOMOMENTUM,EQ,40.45,40.45,39.1,39.8,39.78,39.57,8351,332391.82,12-SEP-2022,161,INF247L01BK2
1359,MON100,EQ,100.0,100.0,97.29,98.72,98.75,97.29,455487,44841997.29,12-SEP-2022,5551,INF247L01AP3
1360,MONARCH,EQ,394.0,402.0,390.3,397.7,393.0,388.1,29109,11568017.9,12-SEP-2022,619,INE903D01011
1361,MONQ50,EQ,56.84,56.85,55.18,55.31,56.0,55.74,12223,683922.87,12-SEP-2022,204,INF247L01AU3
1362,MONTECARLO,EQ,864.95,902.6,860.15,879.85,880.95,859.4,149595,132780599.85,12-SEP-2022,8310,INE950M01013
1363,MOQUALITY,EQ,131.06,139.99,131.06,134.96,132.99,131.07,968,131091.15,12-SEP-2022,20,INF247L01BH8
1364,MORARJEE,EQ,21.9,21.9,20.75,21.15,21.4,21.65,9899,210645.3,12-SEP-2022,104,INE161G01027
1365,MOREPENLAB,EQ,34.5,34.7,34.15,34.25,34.3,34.4,1321422,45467975.65,12-SEP-2022,3910,INE083A01026
1366,MOTHERSON,EQ,124.25,125.6,124.05,125.25,125.35,123.7,5869151,733663032.3,12-SEP-2022,41076,INE775A01035
1367,MOTILALOFS,EQ,781.95,781.95,768.0,771.55,774.0,770.5,109877,84702782.3,12-SEP-2022,3131,INE338I01027
1368,MOTOGENFIN,EQ,29.8,29.8,28.6,28.8,28.7,28.75,4156,120110.7,12-SEP-2022,74,INE861B01023
1369,MOVALUE,EQ,49.0,49.0,46.2,49.0,49.0,49.25,2006,98278.2,12-SEP-2022,6,INF247L01BE5
1370,MPHASIS,EQ,2166.0,2178.85,2141.15,2160.6,2158.0,2144.85,538099,1163528992.55,12-SEP-2022,27515,INE356A01018
1371,MPSLTD,EQ,700.0,713.7,695.3,700.45,696.25,699.8,8424,5902729.65,12-SEP-2022,529,INE943D01017
1372,MRF,EQ,84550.0,85900.0,84250.0,85808.3,85700.0,84208.05,8568,731486714.3,12-SEP-2022,4398,INE883A01011
1373,MRO-TEK,EQ,66.0,70.4,65.5,67.05,67.8,66.25,41575,2840331.6,12-SEP-2022,622,INE398B01018
1374,MRPL,EQ,72.6,72.6,71.45,71.95,72.0,71.85,2032918,146378506.5,12-SEP-2022,7102,INE103A01014
1375,MSPL,EQ,10.1,10.15,9.85,9.9,10.0,9.95,357593,3562248.25,12-SEP-2022,902,INE752G01015
1376,MSTCLTD,EQ,290.0,298.05,287.1,288.85,288.0,292.25,351093,102508832.85,12-SEP-2022,5719,INE255X01014
1377,MSUMI,EQ,92.05,92.05,89.35,89.7,89.7,91.1,5331954,480987819.65,12-SEP-2022,50678,INE0FS801015
1378,MTARTECH,EQ,1613.55,1658.5,1596.0,1644.05,1645.0,1595.55,155331,253180289.45,12-SEP-2022,10783,INE864I01014
1379,MTEDUCARE,EQ,9.4,9.8,9.1,9.35,9.5,9.35,210297,1985173.7,12-SEP-2022,361,INE472M01018
1380,MTNL,EQ,25.05,25.6,24.8,25.15,25.1,24.85,4248374,107114008.95,12-SEP-2022,5968,INE153A01019
1381,MUKANDLTD,EQ,116.15,118.65,113.2,115.25,116.8,115.85,152882,17640471.85,12-SEP-2022,1153,INE304A01026
1382,MUKTAARTS,EQ,61.0,64.0,61.0,62.1,62.5,59.85,64235,4035551.3,12-SEP-2022,846,INE374B01019
1383,MUNJALAU,EQ,52.85,53.75,52.75,53.0,52.95,52.85,103679,5516575.45,12-SEP-2022,1145,INE672B01032
1384,MUNJALSHOW,EQ,107.45,107.45,106.05,106.95,107.25,105.9,22569,2411157.85,12-SEP-2022,545,INE577A01027
1385,MURUDCERA,EQ,28.2,31.5,28.1,29.95,29.9,28.05,711085,21424284.5,12-SEP-2022,3043,INE692B01014
1386,MUTHOOTCAP,EQ,198.0,203.75,195.15,196.0,196.0,199.75,446428,88029493.4,12-SEP-2022,2166,INE296G01013
1387,MUTHOOTFIN,EQ,1045.3,1059.5,1042.95,1046.15,1045.6,1045.35,399366,419347296.6,12-SEP-2022,20085,INE414G01012
1390,NACLIND,EQ,82.25,82.75,80.15,80.6,80.7,81.5,74869,6069005.8,12-SEP-2022,1058,INE295D01020
1392,NAGREEKCAP,EQ,13.35,13.8,12.8,13.3,13.1,13.4,7350,97394.05,12-SEP-2022,47,INE245I01016
1393,NAGREEKEXP,EQ,37.35,38.5,37.35,37.75,37.6,38.05,34587,1316483.1,12-SEP-2022,396,INE123B01028
1394,NAHARCAP,EQ,382.65,392.2,382.0,389.8,388.0,381.1,16549,6424962.65,12-SEP-2022,677,INE049I01012
1395,NAHARINDUS,EQ,127.5,127.65,123.6,124.3,124.0,125.9,65455,8217260.3,12-SEP-2022,982,INE289A01011
1396,NAHARPOLY,EQ,366.0,375.0,365.0,365.95,365.0,365.5,24311,8965704.9,12-SEP-2022,1171,INE308A01027
