,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
1101,KREBSBIO,EQ,169.95,185.0,166.05,176.75,177.3,167.45,75706,13569575.4,11-APR-2022,2021,INE268B01013
1102,KRIDHANINF,EQ,6.2,6.3,5.7,5.95,6.0,6.05,77886,471413.9,11-APR-2022,294,INE524L01026
1103,KRISHANA,EQ,318.0,323.0,309.9,314.3,314.0,316.75,19603,6202727.6,11-APR-2022,686,INE506W01012
1106,KRITI,EQ,114.9,120.0,111.05,112.75,113.0,114.3,122327,14034978.85,11-APR-2022,4370,INE479D01038
1107,KRSNAA,EQ,549.85,555.95,546.0,550.6,549.9,549.85,58777,32326675.35,11-APR-2022,11510,INE08LI01020
1108,KSB,EQ,1343.7,1345.0,1305.0,1313.35,1317.0,1322.15,14703,19519062.05,11-APR-2022,2361,INE999A01015
1109,KSCL,EQ,610.0,613.7,604.15,607.2,607.85,604.15,97339,59224470.2,11-APR-2022,4680,INE455I01029
1111,KSL,EQ,330.2,339.9,330.2,334.75,336.25,329.65,72701,24442608.25,11-APR-2022,4101,INE907A01026
1113,KTKBANK,EQ,62.5,65.25,62.35,64.1,64.45,62.35,3097399,198684792.85,11-APR-2022,10132,INE614B01018
1114,KUANTUM,EQ,86.0,89.2,86.0,86.65,86.9,87.4,51451,4501269.6,11-APR-2022,1042,INE529I01021
1115,L&TFH,EQ,85.25,85.9,84.25,84.45,84.4,85.1,4216350,358615726.25,11-APR-2022,15529,INE498L01015
1127,LAGNAM,EQ,89.5,92.0,88.65,91.6,92.0,89.5,67329,6105753.3,11-APR-2022,434,INE548Z01017
1129,LALPATHLAB,EQ,2824.9,2824.9,2745.0,2763.25,2760.0,2803.75,171981,475795902.2,11-APR-2022,21877,INE600L01024
1130,LAMBODHARA,EQ,117.0,122.0,112.5,116.45,117.5,114.5,448132,52918396.05,11-APR-2022,6883,INE112F01022
1131,LAOPALA,EQ,383.2,399.55,381.25,387.1,387.5,381.25,435729,169597898.95,11-APR-2022,19637,INE059D01020
1132,LASA,EQ,57.8,65.5,55.6,62.35,62.8,54.65,4177481,257948656.95,11-APR-2022,23442,INE670X01014
1133,LATENTVIEW,EQ,509.0,521.95,504.25,512.15,512.95,506.7,1094979,561594903.3,11-APR-2022,27194,INE0I7C01011
1134,LAURUSLABS,EQ,605.0,612.9,598.9,601.3,600.0,605.1,1005985,608819428.95,11-APR-2022,20100,INE947Q01028
1135,LAXMICOT,EQ,21.85,26.85,21.85,26.85,26.85,22.4,152676,4002134.0,11-APR-2022,465,INE801V01019
1136,LAXMIMACH,EQ,9849.85,10244.0,9650.0,10203.15,10208.25,9794.55,14926,150467964.5,11-APR-2022,4773,INE269B01029
1137,LCCINFOTEC,EQ,4.3,4.35,4.05,4.15,4.1,4.15,227484,960872.5,11-APR-2022,522,INE938A01021
1138,LEMONTREE,EQ,67.0,67.3,66.0,66.4,66.4,66.7,4366896,290314719.15,11-APR-2022,22961,INE970X01018
1140,LFIC,EQ,114.7,115.0,109.5,112.75,113.0,111.7,1901,215033.3,11-APR-2022,192,INE850E01012
1141,LGBBROSLTD,EQ,605.0,621.7,605.0,616.65,618.0,596.55,177983,109534254.35,11-APR-2022,9990,INE337A01034
1142,LGBFORGE,EQ,13.8,14.25,13.0,13.05,13.1,14.2,484935,6396701.75,11-APR-2022,1281,INE201J01017
1143,LIBAS,EQ,27.0,27.8,27.0,27.55,27.6,27.4,86422,2386503.85,11-APR-2022,385,INE908V01012
1144,LIBERTSHOE,EQ,162.75,171.4,162.0,169.3,168.7,162.75,371734,62353651.5,11-APR-2022,6702,INE557B01019
1145,LICHSGFIN,EQ,389.85,394.85,389.15,392.0,392.15,391.2,1520464,596857177.3,11-APR-2022,22170,INE115A01026
1146,LICNETFGSC,EQ,22.55,22.64,22.05,22.42,22.42,22.27,4798,107630.19,11-APR-2022,199,INF767K01MV5
1147,LICNETFN50,EQ,191.0,193.5,187.5,190.06,190.69,191.07,1290,246684.48,11-APR-2022,143,INF767K01OS7
1148,LICNETFSEN,EQ,642.9,642.9,630.5,633.8,635.56,636.09,93,59091.27,11-APR-2022,54,INF767K01OT5
1149,LICNFNHGP,EQ,187.55,194.0,187.55,191.62,190.15,191.35,1044,201010.25,11-APR-2022,92,INF767K01PC8
1150,LIKHITHA,EQ,332.0,343.0,330.05,337.2,338.1,329.25,63025,21267877.4,11-APR-2022,2241,INE060901019
1151,LINC,EQ,290.0,290.0,282.35,285.3,285.5,287.8,980,279231.45,11-APR-2022,90,INE802B01019
1152,LINCOLN,EQ,355.0,355.0,344.0,349.55,348.1,341.0,122788,42849497.1,11-APR-2022,3395,INE405C01035
1153,LINDEINDIA,EQ,3951.0,4190.0,3926.0,3970.9,3970.65,3938.8,451920,1834063471.85,11-APR-2022,54471,INE473A01011
1154,LIQUIDBEES,EQ,1003.16,1003.16,999.35,1000.0,1000.01,1000.0,1502555,1502560048.23,11-APR-2022,9007,INF732E01037
1155,LIQUIDETF,EQ,999.99,1000.01,999.99,1000.0,1000.0,1000.0,20594,20593994.66,11-APR-2022,75,INF740KA1EU7
1156,LODHA,EQ,1176.9,1179.9,1152.3,1161.8,1157.8,1168.9,121242,141635365.9,11-APR-2022,8601,INE670K01029
1157,LOKESHMACH,EQ,100.45,100.5,97.0,97.95,97.95,100.6,165670,16395768.4,11-APR-2022,3474,INE397H01017
1158,LOTUSEYE,EQ,57.0,60.55,57.0,59.25,59.4,58.75,11801,695726.35,11-APR-2022,216,INE947I01017
1159,LOVABLE,EQ,152.0,162.85,148.85,162.85,162.85,148.05,138547,21938303.8,11-APR-2022,2735,INE597L01014
1160,LPDC,EQ,8.85,9.05,8.5,9.0,9.0,8.65,164253,1464216.9,11-APR-2022,508,INE197J01017
1161,LSIL,EQ,14.6,14.65,14.15,14.2,14.25,14.3,2017310,28783880.15,11-APR-2022,6024,INE093R01011
1162,LT,EQ,1820.25,1829.75,1779.0,1781.5,1782.4,1830.75,2262446,4059034790.2,11-APR-2022,118415,INE018A01030
1163,LTI,EQ,6153.0,6180.4,5980.0,6059.75,6063.0,6153.2,362950,2195201266.2,11-APR-2022,37606,INE214T01019
1164,LTTS,EQ,5008.0,5008.0,4785.0,4798.85,4798.0,4993.0,438353,2124381404.75,11-APR-2022,62608,INE010V01017
1165,LUMAXIND,EQ,1030.45,1039.95,1021.25,1030.35,1032.0,1015.2,5729,5905007.25,11-APR-2022,716,INE162B01018
1166,LUMAXTECH,EQ,182.35,186.55,179.4,181.75,182.0,178.05,157399,28842887.35,11-APR-2022,3598,INE872H01027
1167,LUPIN,EQ,784.0,790.2,780.0,785.5,786.0,782.05,526049,412449513.5,11-APR-2022,14234,INE326A01037
1168,LUXIND,EQ,2410.0,2483.8,2382.35,2439.9,2441.0,2413.05,149584,365441533.1,11-APR-2022,16185,INE150G01020
1169,LXCHEM,EQ,470.2,473.5,457.15,461.2,461.35,470.2,932799,432495684.5,11-APR-2022,24303,INE576O01020
1170,LYKALABS,EQ,192.4,203.15,186.5,193.45,196.9,184.7,1034285,206036385.35,11-APR-2022,11903,INE933A01014
1171,LYPSAGEMS,EQ,6.5,7.1,6.5,6.8,6.7,6.5,32648,221657.75,11-APR-2022,148,INE142K01011
1172,M&M,EQ,854.95,861.35,846.2,856.85,858.15,857.4,2922901,2501716349.75,11-APR-2022,76053,INE101A01026
1173,M&MFIN,EQ,176.0,177.35,174.7,175.7,175.2,175.05,2252622,396642101.85,11-APR-2022,15650,INE774D01024
1177,MAANALU,EQ,145.9,146.1,142.0,143.6,144.55,144.35,42134,6074235.3,11-APR-2022,1610,INE215I01019
1178,MACPOWER,EQ,235.0,239.5,235.0,237.85,236.0,233.95,9648,2288631.25,11-APR-2022,436,INE155Z01011
1179,MADHAV,EQ,54.65,60.4,54.65,57.45,57.35,54.75,180222,10582690.95,11-APR-2022,1337,INE925C01016
1181,MADHUCON,EQ,7.65,7.65,7.0,7.3,7.3,7.35,143259,1053600.7,11-APR-2022,444,INE378D01032
1182,MADRASFERT,EQ,51.25,51.9,50.0,50.15,50.5,50.95,637492,32388347.4,11-APR-2022,3401,INE414A01015
1183,MAESGETF,EQ,30.54,30.54,29.91,29.98,30.07,30.2,22989,689397.21,11-APR-2022,115,INF769K01GS9
1184,MAFANG,EQ,51.15,51.15,47.28,47.38,47.36,49.02,555928,26596384.98,11-APR-2022,5728,INF769K01HF4
1185,MAFSETF,EQ,18.5,18.5,17.51,17.56,17.59,17.64,155302,2739177.43,11-APR-2022,323,INF769K01HI8
1186,MAGADSUGAR,EQ,362.5,377.9,361.95,364.5,363.0,362.3,103896,38486299.15,11-APR-2022,4949,INE347W01011
1187,MAGNUM,EQ,14.25,14.7,13.7,14.7,14.7,13.4,280027,4010871.55,11-APR-2022,713,INE387I01016
1188,MAHABANK,EQ,18.85,19.1,18.0,18.75,18.85,18.8,3413652,64235626.55,11-APR-2022,4961,INE457A01014
1189,MAHAPEXLTD,EQ,107.0,110.0,96.35,97.05,100.0,100.9,9350,939779.1,11-APR-2022,298,INE843B01013
1190,MAHASTEEL,EQ,84.95,84.95,82.2,83.8,84.1,84.3,31210,2607960.15,11-APR-2022,492,INE451L01014
1191,MAHEPC,EQ,103.15,104.5,101.45,102.55,102.9,102.3,74889,7724680.65,11-APR-2022,1585,INE215D01010
1192,MAHESHWARI,EQ,105.0,107.4,99.15,104.0,103.8,103.4,1809828,186320311.25,11-APR-2022,11872,INE263W01010
1194,MAHINDCIE,EQ,204.0,206.4,202.2,203.05,203.0,202.75,312202,63727253.0,11-APR-2022,6020,INE536H01010
1195,MAHKTECH,EQ,14.21,14.25,13.64,13.69,13.71,14.32,725062,10020883.17,11-APR-2022,1330,INF769K01HS7
1196,MAHLIFE,EQ,382.85,392.85,382.0,384.1,385.0,381.05,180203,69995430.05,11-APR-2022,8943,INE813A01018
1197,MAHLOG,EQ,518.05,522.45,510.2,517.4,516.05,518.45,113536,58783027.0,11-APR-2022,3464,INE766P01016
1198,MAHSCOOTER,EQ,3909.4,3945.0,3897.0,3916.15,3937.55,3909.4,8356,32760170.2,11-APR-2022,1048,INE288A01013
1199,MAHSEAMLES,EQ,604.0,629.9,596.55,606.7,604.0,594.05,1006151,618142631.3,11-APR-2022,34411,INE271B01025
1200,MAITHANALL,EQ,1453.7,1560.0,1443.2,1551.7,1559.95,1452.4,277584,423890507.55,11-APR-2022,18964,INE683C01011
1201,MALLCOM,EQ,835.0,840.4,819.25,830.85,837.2,807.9,1069,890197.3,11-APR-2022,269,INE389C01015
1202,MALUPAPER,EQ,36.8,37.5,35.8,36.2,35.9,36.8,53057,1942626.5,11-APR-2022,366,INE383H01017
1203,MAM150ETF,EQ,11.7,11.77,11.66,11.72,11.74,11.65,27907,327378.51,11-APR-2022,212,INF769K01IC9
1204,MAMFGETF,EQ,82.91,83.28,82.91,83.0,83.09,82.76,4847,402217.8,11-APR-2022,43,INF769K01IB1
1205,MAN50ETF,EQ,183.73,183.76,182.43,182.94,182.94,184.07,58495,10730935.27,11-APR-2022,119,INF769K01EG9
1206,MANAKALUCO,EQ,24.65,26.4,24.65,24.75,24.65,24.65,70968,1775825.85,11-APR-2022,596,INE859Q01017
1207,MANAKCOAT,EQ,28.75,29.0,26.8,27.25,27.5,28.2,75952,2076294.3,11-APR-2022,776,INE830Q01018
1208,MANAKSIA,EQ,80.0,84.75,79.75,83.4,82.9,79.8,248889,20609466.45,11-APR-2022,3425,INE015D01022
1209,MANAKSTEEL,EQ,49.0,49.95,48.4,48.6,48.65,49.0,93413,4594472.75,11-APR-2022,1329,INE824Q01011
1210,MANALIPETC,EQ,127.2,132.55,126.2,128.25,129.1,126.45,2059632,266801023.95,11-APR-2022,18341,INE201A01024
1211,MANAPPURAM,EQ,123.5,124.2,122.6,123.45,123.6,122.6,3975708,490223432.25,11-APR-2022,31772,INE522D01027
1212,MANGALAM,EQ,121.0,140.5,118.0,133.4,132.8,117.1,912288,124345270.7,11-APR-2022,14413,INE584F01014
1213,MANGCHEFER,EQ,110.8,116.4,110.75,113.25,113.6,109.2,5153432,584702591.35,11-APR-2022,53403,INE558B01017
1214,MANGLMCEM,EQ,405.0,414.0,391.25,395.1,392.95,397.45,236950,95180930.65,11-APR-2022,6936,INE347A01017
1215,MANINDS,EQ,98.0,102.2,97.05,101.1,101.7,97.4,372553,37183510.15,11-APR-2022,5543,INE993A01026
1216,MANINFRA,EQ,114.95,117.1,113.75,116.2,115.8,113.2,809087,94114304.45,11-APR-2022,4756,INE949H01023
1217,MANORG,EQ,959.85,970.05,940.0,958.1,970.05,949.05,26483,25313867.8,11-APR-2022,4330,INE370D01013
1218,MANUGRAPH,EQ,14.9,15.5,14.9,15.5,15.5,14.8,28904,440153.2,11-APR-2022,172,INE867A01022
1219,MANXT50,EQ,439.95,441.83,438.48,440.15,441.83,436.85,4376,1925709.75,11-APR-2022,103,INF769K01FN2
1220,MANYAVAR,EQ,1040.0,1059.35,1038.05,1050.1,1045.05,1043.05,113085,118605610.2,11-APR-2022,11360,INE825V01034
1221,MAPMYINDIA,EQ,1544.7,1675.0,1538.05,1652.1,1663.0,1544.4,503409,820571262.35,11-APR-2022,28576,INE0BV301023
1222,MARALOVER,EQ,95.15,100.4,95.15,98.7,98.05,97.65,32712,3232803.4,11-APR-2022,497,INE882A01013
1223,MARATHON,EQ,133.85,141.25,130.2,135.1,136.0,131.2,71283,9763699.95,11-APR-2022,1317,INE182D01020
1224,MARICO,EQ,519.95,523.95,515.15,519.55,518.4,517.8,1167454,607021014.65,11-APR-2022,29457,INE196A01026
1225,MARINE,EQ,34.8,34.95,33.65,34.15,34.3,34.75,135087,4636934.1,11-APR-2022,1030,INE01JE01028
1226,MARKSANS,EQ,59.0,62.4,56.15,59.0,59.2,58.9,3278561,196702794.35,11-APR-2022,18510,INE750C01026
1227,MARSHALL,EQ,42.0,42.85,41.05,41.55,41.7,42.0,11740,492559.15,11-APR-2022,151,INE00SZ01018
1228,MARUTI,EQ,7614.85,7616.55,7485.0,7565.4,7569.0,7557.95,496254,3744855773.75,11-APR-2022,75935,INE585B01010
1229,MASFIN,EQ,621.0,625.0,610.0,613.45,612.5,618.8,56818,35100252.6,11-APR-2022,7369,INE348L01012
1231,MASPTOP50,EQ,29.63,29.98,29.2,29.33,29.44,29.63,73834,2166713.17,11-APR-2022,516,INF769K01HP3
1232,MASTEK,EQ,3200.0,3230.95,3160.25,3172.95,3190.0,3185.05,57401,182733164.05,11-APR-2022,10019,INE759A01021
1233,MATRIMONY,EQ,735.0,735.0,713.35,729.65,726.05,706.05,16572,11995758.75,11-APR-2022,1839,INE866R01028
1234,MAWANASUG,EQ,151.3,154.15,149.55,150.05,150.0,150.8,218395,33138639.2,11-APR-2022,2955,INE636A01039
1235,MAXHEALTH,EQ,361.1,379.0,361.1,370.4,371.1,361.1,2157512,802241095.05,11-APR-2022,36602,INE027H01010
1236,MAXIND,EQ,76.75,79.75,76.0,76.35,76.15,76.05,413553,31775552.05,11-APR-2022,1588,INE0CG601016
1237,MAXVIL,EQ,110.9,117.9,109.2,116.45,117.5,109.7,281775,32122221.55,11-APR-2022,5143,INE154U01015
1238,MAYURUNIQ,EQ,394.9,409.0,392.85,403.1,403.5,391.5,75889,30603170.3,11-APR-2022,4618,INE040D01038
1239,MAZDA,EQ,512.0,534.0,512.0,529.55,534.0,520.4,2288,1200953.25,11-APR-2022,156,INE885E01034
1240,MAZDOCK,EQ,294.2,307.9,294.15,302.0,301.25,294.15,2092244,632371180.95,11-APR-2022,31162,INE249Z01012
1241,MBAPL,EQ,397.75,408.5,384.35,403.55,404.8,389.4,28309,11209700.6,11-APR-2022,889,INE900L01010
1243,MBLINFRA,EQ,27.85,27.85,26.95,27.45,27.35,26.75,118679,3266890.65,11-APR-2022,641,INE912H01013
1246,MCDOWELL-N,EQ,902.95,917.6,899.4,910.4,907.1,903.1,793267,721408982.4,11-APR-2022,24601,INE854D01024
1248,MCLEODRUSS,EQ,27.1,27.1,25.65,25.8,25.85,27.25,394621,10435044.3,11-APR-2022,1209,INE942G01012
1249,MCX,EQ,1468.75,1470.0,1436.45,1440.25,1441.0,1467.85,220640,319918160.35,11-APR-2022,15296,INE745G01035
1250,MEDICAMEQ,EQ,801.35,814.7,776.1,787.25,787.0,795.65,10681,8491688.1,11-APR-2022,951,INE646B01010
1251,MEDPLUS,EQ,1015.0,1049.0,1015.0,1028.1,1024.9,1011.0,137168,141782324.05,11-APR-2022,13575,INE804L01022
1252,MEGASOFT,EQ,57.95,60.0,54.55,57.5,57.65,57.3,155088,9065565.25,11-APR-2022,1530,INE933B01012
1253,MEGASTAR,EQ,158.95,158.95,140.15,146.2,147.05,154.15,25666,3777919.25,11-APR-2022,925,INE00EM01016
1255,MENONBE,EQ,94.9,95.6,90.5,91.85,92.3,94.3,206609,19277400.9,11-APR-2022,4497,INE071D01033
1256,MEP,EQ,20.75,21.0,20.1,20.7,20.65,20.25,166086,3423709.45,11-APR-2022,639,INE776I01010
1257,MERCATOR,EQ,2.4,2.4,2.2,2.3,2.3,2.3,1317291,3046121.95,11-APR-2022,1159,INE934B01028
1259,METROBRAND,EQ,594.0,612.15,594.0,603.65,606.0,592.45,156911,94927559.3,11-APR-2022,8840,INE317I01021
1260,METROPOLIS,EQ,2480.2,2523.45,2453.2,2467.8,2462.65,2475.3,177016,440029808.85,11-APR-2022,13723,INE112L01020
1261,MFL,EQ,1016.0,1035.0,1005.0,1010.6,1015.9,1012.1,37687,38386119.45,11-APR-2022,3233,INE071N01016
1262,MFSL,EQ,805.4,806.0,793.0,795.7,796.0,801.2,533932,425936073.25,11-APR-2022,16752,INE180A01020
1263,MGEL,EQ,221.55,224.3,219.15,220.65,220.0,220.75,77993,17236494.35,11-APR-2022,499,INE0APB01016
1264,MGL,EQ,834.45,844.0,830.0,832.55,830.5,828.8,285936,238942352.9,11-APR-2022,9355,INE002S01010
1266,MHLXMIRU,EQ,125.9,132.15,125.9,132.15,132.05,125.9,18338,2411308.0,11-APR-2022,361,INE112D01035
1267,MHRIL,EQ,252.75,254.0,242.0,243.7,244.85,250.7,425272,105425481.15,11-APR-2022,9819,INE998I01010
1268,MICEL,EQ,19.45,19.45,18.35,18.45,18.5,18.7,142905,2677128.75,11-APR-2022,1044,INE287C01037
1269,MIDHANI,EQ,201.95,209.0,199.0,203.6,203.5,201.75,1777193,364965820.85,11-APR-2022,29587,INE099Z01011
1270,MINDACORP,EQ,230.05,237.45,229.5,234.9,235.25,227.4,4312180,1011251937.0,11-APR-2022,71607,INE842C01021
1271,MINDAIND,EQ,955.0,966.7,940.9,945.3,943.45,957.3,220351,210042106.1,11-APR-2022,22119,INE405E01023
1273,MINDTECK,EQ,187.5,194.0,167.7,170.7,170.9,177.0,224263,40263547.55,11-APR-2022,8072,INE110B01017
1274,MINDTREE,EQ,4307.6,4320.0,4207.0,4232.4,4209.95,4303.2,431943,1831495959.4,11-APR-2022,34665,INE018I01017
1275,MIRCELECTR,EQ,22.4,22.4,21.7,22.15,22.15,22.0,431529,9569654.6,11-APR-2022,1247,INE831A01028
1276,MIRZAINT,EQ,196.1,221.15,196.0,213.4,214.0,194.5,6542432,1380856114.2,11-APR-2022,106816,INE771A01026
1277,MITCON,EQ,103.65,103.65,95.5,98.8,100.0,98.75,34391,3395143.3,11-APR-2022,273,INE828O01033
1278,MITTAL,EQ,15.15,15.8,14.55,15.35,15.55,15.55,40656,619994.95,11-APR-2022,274,INE997Y01019
1279,MMFL,EQ,917.0,989.0,905.0,915.4,910.05,908.25,219447,207040473.05,11-APR-2022,15924,INE227C01017
1280,MMP,EQ,198.0,201.9,194.65,195.05,194.65,197.8,22159,4372381.3,11-APR-2022,464,INE511Y01018
1281,MMTC,EQ,51.25,52.1,50.75,51.1,51.25,51.55,2154491,110880770.25,11-APR-2022,9617,INE123F01029
1283,MODISNME,EQ,76.7,76.7,73.45,74.8,74.55,75.3,37318,2790815.0,11-APR-2022,630,INE737D01021
1284,MOGSEC,EQ,49.31,49.31,49.15,49.24,49.28,49.55,79500,3908553.19,11-APR-2022,83,INF247L01AK4
1285,MOHITIND,EQ,22.7,23.3,22.05,22.55,22.7,22.85,66537,1511111.05,11-APR-2022,347,INE954E01012
1287,MOIL,EQ,189.4,192.4,188.0,188.7,188.8,188.35,386178,73329474.55,11-APR-2022,7298,INE490G01020
1288,MOKSH,EQ,20.1,20.3,18.45,19.95,20.25,19.35,507461,10117670.95,11-APR-2022,1902,INE514Y01020
1289,MOL,EQ,107.7,108.8,107.05,107.6,107.8,107.7,412425,44490863.85,11-APR-2022,4007,INE0CT101020
1290,MOLDTECH,EQ,87.0,88.75,86.05,86.8,87.4,86.9,31594,2753571.55,11-APR-2022,1031,INE835B01035
1291,MOLDTKPAC,EQ,804.9,825.0,796.1,801.65,804.95,796.6,45977,37304981.9,11-APR-2022,5214,INE893J01029
1293,MOLOWVOL,EQ,117.16,118.5,116.6,116.6,116.6,116.3,122,14290.4,11-APR-2022,20,INF247L01BA3
1294,MOM100,EQ,33.4,33.4,32.2,33.05,33.02,32.81,76408,2528639.67,11-APR-2022,1259,INF247L01023
1295,MOM50,EQ,175.04,179.15,175.04,176.37,176.45,177.65,1215,213970.92,11-APR-2022,68,INF247L01536
1296,MOMOMENTUM,EQ,215.99,215.99,207.0,209.4,209.5,211.49,4670,981298.47,11-APR-2022,236,INF247L01AX7
1297,MON100,EQ,114.6,114.6,111.03,112.16,111.99,113.93,411237,46365687.9,11-APR-2022,7248,INF247L01AP3
1298,MONARCH,EQ,247.05,299.0,246.7,277.0,279.85,249.25,612166,167282111.05,11-APR-2022,12648,INE903D01011
1299,MONQ50,EQ,57.49,57.49,55.12,55.49,55.5,55.92,8174,455161.8,11-APR-2022,219,INF247L01AU3
1300,MONTECARLO,EQ,547.0,653.7,546.15,581.7,583.0,546.25,528518,316262369.5,11-APR-2022,26668,INE950M01013
1301,MORARJEE,EQ,28.4,29.05,27.2,29.05,29.05,26.45,71662,2034329.6,11-APR-2022,500,INE161G01027
1302,MOREPENLAB,EQ,46.1,46.3,43.4,44.8,45.3,46.05,1463310,66248200.6,11-APR-2022,7387,INE083A01026
1303,MOTHERSUMI,EQ,145.15,145.2,143.1,144.25,144.2,144.25,7897749,1141202331.3,11-APR-2022,48014,INE775A01035
1304,MOTILALOFS,EQ,915.0,929.0,911.35,914.6,915.0,914.5,87868,80672214.35,11-APR-2022,4462,INE338I01027
1305,MOTOGENFIN,EQ,28.35,28.35,27.4,28.05,27.4,27.45,2527,70702.7,11-APR-2022,46,INE861B01023
1306,MPHASIS,EQ,3175.95,3178.15,3112.05,3129.2,3127.6,3161.15,336454,1053991415.25,11-APR-2022,26154,INE356A01018
1307,MPSLTD,EQ,639.0,644.8,620.2,627.15,629.95,629.85,15551,9805259.25,11-APR-2022,1003,INE943D01017
1308,MRF,EQ,67500.0,68000.0,67301.05,67765.65,67830.0,67782.85,4286,290488889.85,11-APR-2022,2592,INE883A01011
1309,MRO-TEK,EQ,59.45,70.55,57.75,70.5,70.55,58.8,166297,11504222.6,11-APR-2022,1066,INE398B01018
1310,MRPL,EQ,50.4,54.8,50.25,54.5,54.55,50.4,14622902,780599887.9,11-APR-2022,44635,INE103A01014
1311,MSPL,EQ,13.15,13.75,13.15,13.35,13.4,12.95,1068312,14337431.55,11-APR-2022,2126,INE752G01015
1312,MSTCLTD,EQ,352.0,353.9,341.7,343.6,344.2,351.15,385820,133924662.45,11-APR-2022,8893,INE255X01014
1313,MSUMI,EQ,72.5,74.8,69.6,72.95,73.5,70.85,21456841,1563877891.5,11-APR-2022,94595,INE0FS801015
1314,MTARTECH,EQ,1784.0,1809.8,1761.0,1771.0,1771.0,1783.2,142125,253654860.0,11-APR-2022,14393,INE864I01014
1315,MTEDUCARE,EQ,9.8,10.4,9.8,10.0,9.95,9.95,338677,3437392.85,11-APR-2022,841,INE472M01018
1316,MTNL,EQ,28.25,28.25,26.7,26.85,26.85,28.05,2074393,56619703.45,11-APR-2022,5283,INE153A01019
1318,MUKANDLTD,EQ,148.0,151.7,145.75,146.55,145.75,148.45,106139,15713203.7,11-APR-2022,2212,INE304A01026
1319,MUKTAARTS,EQ,53.5,57.4,52.05,53.9,53.5,52.2,126603,6971671.35,11-APR-2022,1719,INE374B01019
1320,MUNJALAU,EQ,47.95,48.7,47.7,47.95,47.85,47.8,85900,4132874.3,11-APR-2022,1213,INE672B01032
1321,MUNJALSHOW,EQ,111.45,112.95,111.0,111.25,111.3,111.2,45816,5116769.7,11-APR-2022,1171,INE577A01027
1322,MURUDCERA,EQ,28.3,28.6,27.75,27.95,27.95,28.25,31890,900262.85,11-APR-2022,393,INE692B01014
1323,MUTHOOTCAP,EQ,284.85,288.35,282.85,285.65,285.1,282.05,11175,3196890.85,11-APR-2022,762,INE296G01013
1324,MUTHOOTFIN,EQ,1370.0,1381.0,1360.0,1371.35,1374.0,1374.95,899835,1233635570.1,11-APR-2022,30281,INE414G01012
1326,NACLIND,EQ,93.75,94.6,90.85,91.55,91.8,91.85,137902,12804267.55,11-APR-2022,3304,INE295D01020
1327,NAGAFERT,EQ,14.7,15.0,13.8,14.5,14.6,14.55,870202,12663088.4,11-APR-2022,1777,INE454M01024
1328,NAGREEKCAP,EQ,12.2,12.2,12.0,12.2,12.2,11.65,5914,71696.2,11-APR-2022,24,INE245I01016
1329,NAGREEKEXP,EQ,44.5,53.85,44.15,53.85,53.85,44.9,251034,12904540.6,11-APR-2022,1283,INE123B01028
1330,NAHARCAP,EQ,601.15,629.85,601.15,613.8,612.9,600.15,34291,21195342.95,11-APR-2022,4465,INE049I01012
1331,NAHARINDUS,EQ,183.95,188.3,180.45,182.0,182.85,182.85,100226,18516522.85,11-APR-2022,2254,INE289A01011
1332,NAHARPOLY,EQ,577.2,577.2,556.0,559.1,559.9,567.2,31338,17688567.15,11-APR-2022,1745,INE308A01027
1334,NAM-INDIA,EQ,336.0,336.0,329.45,331.4,331.8,336.25,605164,200880606.75,11-APR-2022,11225,INE298J01013
1335,NATCOPHARM,EQ,843.6,848.4,832.0,838.1,841.0,837.25,76424,64094281.8,11-APR-2022,3415,INE987B01026
1336,NATHBIOGEN,EQ,245.7,257.9,245.5,251.35,252.25,245.7,97264,24548855.9,11-APR-2022,3084,INE448G01010
1337,NATIONALUM,EQ,126.95,128.3,124.0,124.25,124.35,126.85,12849380,1613015530.4,11-APR-2022,48266,INE139A01034
1339,NAUKRI,EQ,4849.0,4917.55,4803.05,4883.1,4870.0,4850.15,300858,1468133764.65,11-APR-2022,35690,INE663F01024
1340,NAVINFLUOR,EQ,4125.0,4150.0,4043.4,4071.9,4074.0,4095.45,84671,347087782.05,11-APR-2022,11377,INE048G01026
1341,NAVKARCORP,EQ,37.95,38.2,36.8,37.05,37.15,37.8,652178,24343825.7,11-APR-2022,4287,INE278M01019
1342,NAVNETEDUL,EQ,107.7,111.5,106.15,109.0,108.7,107.7,563448,61676324.65,11-APR-2022,8492,INE060A01024
1343,NAZARA,EQ,1697.9,1704.7,1670.0,1673.6,1675.0,1694.55,117797,197710065.0,11-APR-2022,11849,INE418L01021
1344,NBCC,EQ,40.4,42.1,40.15,41.55,41.5,40.4,8575676,355263976.45,11-APR-2022,19274,INE095N01031
1345,NBIFIN,EQ,2310.0,2345.0,2298.5,2306.1,2298.5,2294.9,304,701639.95,11-APR-2022,31,INE365I01020
1346,NBVENTURES,EQ,148.9,154.0,148.5,150.75,151.05,148.1,872962,132032181.1,11-APR-2022,9398,INE725A01022
1347,NCC,EQ,68.75,72.0,68.25,70.8,70.85,68.7,6122485,431747149.8,11-APR-2022,19464,INE868B01028
